Date,Open,High,Low,Close,Dol
15/10/2013,54175.55,55190.11,54053.24,54980.64,2.178
16/10/2013,54983.18,56747.03,54901.83,55973.03,2.1803
17/10/2013,55965.87,56167.76,55145.98,55358.13,2.1527
18/10/2013,55359.99,56052.46,55003.77,55378.46,2.1691
21/10/2013,55380.32,56109.15,55256.84,56077.43,2.1751
22/10/2013,56074.18,56720.21,55897.8,56460.38,2.1724
23/10/2013,56458.88,56458.88,55379.85,55440.03,2.1906
24/10/2013,55440.03,55864.1,54442.62,54877.15,2.2035
25/10/2013,54863.43,54910.86,54141.4,54154.15,2.1878
28/10/2013,54156.36,55076.06,54070.48,55073.37,2.1787
29/10/2013,55075.8,55266.83,54223.63,54538.8,2.185
30/10/2013,54540.57,54764.15,53917.28,54172.82,2.1902
31/10/2013,54174.11,54466.49,53602.45,54256.2,2.2399
01/11/2013,54255.03,54387.33,53752.67,54013.24,2.2532
04/11/2013,54014.21,54531.03,54008.39,54436.92,2.2463
05/11/2013,54435.62,54538.63,53730.82,53831.85,2.2891
06/11/2013,53839.76,53856.75,53073.47,53384.6,2.2885
07/11/2013,53390.36,53890.99,52558.39,52740.79,2.3062
08/11/2013,52738.9,52867.92,51735.25,52248.86,2.3127
11/11/2013,52246.97,52645.52,52072.18,52623.87,2.3313
12/11/2013,52624.45,52811.4,51635.66,51804.33,2.3324
13/11/2013,51804.33,52271.39,51290.28,52230.29,2.3347
14/11/2013,52232.73,53566.32,52232.73,53451.6,2.3144
18/11/2013,53451.6,54317.16,53451.6,54307.04,2.2641
19/11/2013,54303.64,54303.64,52831.06,53032.91,2.271
21/11/2013,53026.58,53026.58,52190.27,52688.02,2.305
22/11/2013,52685.61,53221.4,52095.78,52800.74,2.2793
25/11/2013,52807.05,52995.1,52115.83,52263.51,2.2839
26/11/2013,52258.64,52410.49,51433.29,51446.91,2.2946
27/11/2013,51447.68,52112.99,51447.68,51861.21,2.3305
28/11/2013,51861.51,52458.01,51696.89,51846.83,2.3175
29/11/2013,51846.83,52482.49,51846.83,52482.49,2.3361
02/12/2013,52479.11,52479.11,51244.87,51244.87,2.3533
03/12/2013,51239.59,51257.25,50223.54,50348.89,2.3687
04/12/2013,50358.89,50744.43,50113.76,50215.79,2.3901
05/12/2013,50220.17,51123.76,50220.17,50787.63,2.3567
06/12/2013,50787.63,51364.94,50609.96,50944.27,2.3317
09/12/2013,50942.39,51298.21,50832.11,51165.38,2.3179
10/12/2013,51166.59,51334.25,50955.66,50993.02,2.3066
11/12/2013,50990.62,51038.59,50067.99,50067.99,2.342
12/12/2013,50076.84,50331.27,49842.31,50121.61,2.3344
13/12/2013,50133.03,50518.64,50006.11,50051.18,2.3299
16/12/2013,50048.67,50611.49,50048.67,50279.61,2.3287
17/12/2013,50279.25,50563.21,50049.08,50090.35,2.319
18/12/2013,50110.39,50869.31,50110.39,50563.43,2.3312
19/12/2013,50577.86,51633.43,50577.86,51633.43,2.3571
20/12/2013,51619.6,51640.98,51024.65,51185.74,2.3877
23/12/2013,51187.57,51604.98,51187.57,51356.1,2.3572
26/12/2013,51357.99,51609.85,51184.96,51221.01,2.3536
27/12/2013,51239.46,51395.28,51207,51266.56,2.3383
30/12/2013,51274.46,51995.79,51274.46,51507.16,2.3592
02/01/2014,51522.19,51656.14,50246.3,50341.25,2.3877
03/01/2014,50348.27,50981.09,50268.72,50981.09,2.3764
06/01/2014,50980.15,51002.29,50451.42,50973.62,2.3798
07/01/2014,50981.58,51477.81,50429.14,50430.02,2.3725
08/01/2014,50431.23,50792.61,50423.58,50576.64,2.3967
09/01/2014,50575.78,50575.78,49258.63,49321.68,2.3905
10/01/2014,49321.68,50145.37,49267.26,49696.45,2.3585
13/01/2014,49708.29,50003.23,49308.77,49426.9,2.3573
14/01/2014,49421.07,49833.53,49263.11,49703.1,2.3502
15/01/2014,49714.97,50229.75,49714.97,50105.37,2.3597
16/01/2014,50106.34,50577.38,49628.01,49696.28,2.3614
17/01/2014,49696.28,49868.22,49174.03,49181.86,2.3426
20/01/2014,49180.62,49292.2,48673.05,48708.41,2.3437
21/01/2014,48728.2,49123.53,48440.05,48542.07,2.3603
22/01/2014,48542.99,49487.04,48542.99,49299.66,2.3731
23/01/2014,49293.58,49598.35,48320.64,48320.64,2.3997
24/01/2014,48325.32,48327.15,47493.97,47787.38,2.3976
27/01/2014,47781.54,48146.88,47492.69,47701.05,2.4228
28/01/2014,47749.85,48487.51,47749.85,47840.93,2.4215
29/01/2014,47839.04,47884.07,47153.97,47556.78,2.4374
30/01/2014,47553.8,48034.03,47114.73,47244.26,2.4088
31/01/2014,47233.71,47652.37,46813.69,47638.99,2.4128
03/02/2014,47622.76,47622.76,46109.45,46147.52,2.4402
04/02/2014,46147.52,47131.61,46145.89,46964.22,2.4054
05/02/2014,46964.22,47148.43,46224.19,46624.39,2.4023
06/02/2014,46632.17,48033.74,46632.17,47738.09,2.3818
07/02/2014,47739.46,48253.16,47556.95,48073.6,2.3793
10/02/2014,48070.25,48135.89,47464.56,47710.82,2.4101
11/02/2014,47715.35,48603.74,47588.97,48462.79,2.4005
12/02/2014,48467.19,48669.22,48044.39,48216.89,2.426
13/02/2014,48211.04,48211.04,47128.98,47812.83,2.3937
14/02/2014,47815.64,48313.77,47756.18,48201.11,2.3889
17/02/2014,48199.79,48297.85,47540.26,47576.33,2.3901
18/02/2014,47575.3,47712.25,46599.76,46599.76,2.3959
19/02/2014,46597.4,47155.22,46133.66,47150.83,2.3938
20/02/2014,47126.94,47600.35,46634.22,47288.61,2.37
21/02/2014,47289.79,47815.61,47075.28,47380.24,2.3457
24/02/2014,47375.76,47538.55,46991.26,47393.5,2.3412
25/02/2014,47388.11,47388.11,46613.59,46715.91,2.3412
26/02/2014,46717.53,47009.89,46402.96,46599.21,2.3489
27/02/2014,46621.81,47781.38,46621.81,47606.75,2.3191
28/02/2014,47613.49,47813.1,47043.47,47094.4,2.3435
05/03/2014,47092.24,47153.51,46472.87,46589,2.3186
06/03/2014,46591.9,47400.49,46501.58,47093.13,2.3238
07/03/2014,47093.13,47218.16,46086.17,46244.07,2.341
10/03/2014,46241.82,46241.82,45203.49,45533.2,2.3506
11/03/2014,45533.2,46049.65,45401.1,45697.62,2.3639
12/03/2014,45686.97,45915.56,45507.87,45861.81,2.3556
13/03/2014,45863.88,46176.34,45250.32,45443.83,2.3637
14/03/2014,45444.32,45561.67,44904.83,44965.66,2.3467
17/03/2014,44978.98,45498.67,44968.66,45117.8,2.3491
18/03/2014,45115.44,46217.33,45074.72,46150.96,2.334
19/03/2014,46152.99,46803.23,45909.96,46567.23,2.3483
20/03/2014,46565.15,47484.02,46150.51,47278.48,2.3279
21/03/2014,47272,47831.73,46720.98,47380.94,2.325
24/03/2014,47381.98,48141.79,47381.98,47993.42,2.3229
25/03/2014,47993.42,48440.7,47949.92,48180.14,2.3113
26/03/2014,48181.86,48725.06,47963.01,47965.61,2.3028
27/03/2014,47964.65,49646.79,47962.03,49646.79,2.2588
28/03/2014,49653.28,50180.53,49606.04,49768.06,2.2614
31/03/2014,49769.69,50417.58,49769.69,50414.92,2.272
01/04/2014,50412.05,50626.86,49773.62,50270.37,2.2609
02/04/2014,50273.11,51794.21,50200.86,51701.05,2.2688
03/04/2014,51711.81,51990.84,51059.14,51408.21,2.2794
04/04/2014,51428.33,52288.24,51034.4,51081.78,2.2358
07/04/2014,51115.31,52228.69,51115.31,52155.28,2.2189
08/04/2014,52173,53393.57,51377.19,51629.07,2.2017
09/04/2014,51628.57,51628.57,50652.82,51185.4,2.1869
10/04/2014,51185.4,51522,50732.13,51127.48,2.207
11/04/2014,51127.48,51870.75,50517.86,51867.29,2.2186
14/04/2014,51867.15,52110.1,51361.27,51596.55,2.2136
15/04/2014,51593.24,51593.24,49890.16,50454.35,2.2325
16/04/2014,50469.16,51288.03,50469.16,51200.56,2.2434
17/04/2014,51200.69,52338.07,50886.75,52111.85,2.2362
22/04/2014,52112.3,52460.08,51681.9,51976.86,2.2377
23/04/2014,51974.51,51974.51,51399.88,51569.69,2.2219
24/04/2014,51569.69,51963.17,51237.58,51817.45,2.2141
25/04/2014,51817.04,51817.04,51019.33,51399.35,2.2441
28/04/2014,51396.82,51471.48,50776.61,51383.68,2.2234
29/04/2014,51386.17,52415.86,51386.17,51838.61,2.2363
30/04/2014,51837.56,51837.56,51250.61,51626.69,2.2327
02/05/2014,51630.28,53060.11,51628.19,52980.31,2.222
05/05/2014,52988.81,53505.9,52931.22,53446.17,2.2449
06/05/2014,53446.17,53985.95,53093.52,53779.74,2.2295
07/05/2014,53786.09,54225.85,53498.81,54052.74,2.2166
08/05/2014,54052.63,54249.42,53222.35,53422.37,2.2152
09/05/2014,53422.45,53639.2,53056.62,53100.34,2.2127
12/05/2014,53102.68,54053.22,53102.68,54052.9,2.2143
13/05/2014,54056.45,54242.98,53730.94,53907.46,2.2149
14/05/2014,53913.33,54459.39,53866.76,54412.54,2.2021
15/05/2014,54403.66,54403.66,53565.32,53855.54,2.2188
16/05/2014,53855.54,54382.28,53708.83,53975.76,2.2152
19/05/2014,53975.51,53991.22,53266.63,53353.1,2.207
20/05/2014,53352.6,53842.56,52312.54,52366.19,2.2158
21/05/2014,52366.43,52875.42,52203.37,52203.37,2.2072
22/05/2014,52205.81,52850.55,52132.77,52806.22,2.221
23/05/2014,52807.48,52935.97,52403.14,52626.41,2.2233
26/05/2014,52649.77,53044.35,52649.77,52932.91,2.2243
27/05/2014,52931.62,53309.39,52079.19,52173.98,2.2379
28/05/2014,52173.98,52858.31,52009.35,52639.75,2.2325
29/05/2014,52649.31,52889.29,52031.29,52239.34,2.2241
30/05/2014,52233.42,52233.42,51239.34,51239.34,2.2413
02/06/2014,51239.34,51878.79,51239.34,51605.83,2.2768
03/06/2014,51605.83,52032.38,51377.36,52032.38,2.2807
04/06/2014,52032.38,52032.38,51608.67,51832.98,2.2784
05/06/2014,51832.98,52245.35,51469.82,51558.79,2.2616
06/06/2014,51561.8,53174.8,51561.8,53128.66,2.2471
09/06/2014,53128.72,54462.43,53091.17,54273.16,2.2288
10/06/2014,54273.08,54604.34,53959.52,54604.34,2.222
11/06/2014,54676.49,55283.71,54676.49,55102.44,2.2336
13/06/2014,55102.23,55104.18,54648.67,54806.64,2.2243
16/06/2014,54806.64,54854.81,54474.66,54629.55,2.2355
17/06/2014,54629.83,54638.01,54150.11,54299.95,2.262
18/06/2014,54300.97,55202.54,54046.42,55202.54,2.2278
20/06/2014,55191.99,55191.99,54540.17,54638.19,2.2301
23/06/2014,54636.62,54724.33,54097.06,54210.05,2.221
24/06/2014,54194.33,55002.46,54093.89,54280.78,2.2248
25/06/2014,54280.78,54392.68,53362.56,53425.74,2.2078
26/06/2014,53426.69,53790.15,53331.32,53506.75,2.1967
27/06/2014,53506.71,53614.4,52918.65,53157.3,2.1937
30/06/2014,53158.48,53311.04,52709.38,53168.22,2.2145
01/07/2014,53170.46,53697.76,52886.78,53171.49,2.2018
02/07/2014,53170.9,53244.84,52734.67,53028.78,2.2249
03/07/2014,53028.78,53877.08,52759.6,53874.58,2.2102
04/07/2014,53892.85,54086.56,53703.7,54055.9,2.221
07/07/2014,54041.71,54041.71,53376.06,53801.83,2.2257
08/07/2014,53813.86,53905.12,53459.46,53634.69,2.212
10/07/2014,53642.99,54599.5,53642.99,54592.75,2.2214
11/07/2014,54592.75,54952.45,54319.78,54785.93,2.2208
14/07/2014,54785.97,55896,54785.97,55743.98,2.2107
15/07/2014,55742.19,56106.53,55629.07,55973.61,2.2191
16/07/2014,55973.47,56331.99,55573.09,55717.36,2.2237
17/07/2014,55711.6,56190.12,55237.04,55637.51,2.2582
18/07/2014,55638.9,57483.8,55638.9,57012.9,2.2269
21/07/2014,57013.91,57756.1,56864.15,57633.92,2.2209
22/07/2014,57635.77,58138.03,57500.09,57983.32,2.2129
23/07/2014,57982.73,57982.73,57141.89,57419.96,2.2194
24/07/2014,57420.23,58122.03,57357.06,57977.56,2.2223
25/07/2014,57977.56,58069.2,57648.42,57821.08,2.2303
28/07/2014,57823.15,58040.46,57414.51,57695.72,2.2225
29/07/2014,57697.44,58013.45,57082.9,57118.81,2.2315
30/07/2014,57118.67,57439.06,56705.96,56877.97,2.2456
31/07/2014,56877.89,56877.89,55502.21,55829.41,2.2638
01/08/2014,55827.37,56058.64,55266.87,55902.87,2.2573
04/08/2014,55906.45,56620.27,55585.52,56616.33,2.259
05/08/2014,56621.07,56937.41,56063.55,56202.1,2.2815
06/08/2014,56201.64,56797.17,55695.59,56487.18,2.2728
07/08/2014,56487.18,56922.92,55985.49,56188.05,2.295
08/08/2014,56186.89,56186.89,55319.36,55572.93,2.2834
11/08/2014,55578.04,56657.15,55578.04,56613.32,2.2754
12/08/2014,56613.17,56811.11,56312.08,56442.34,2.2766
13/08/2014,56454.17,56736.04,55238.61,55581.19,2.2817
14/08/2014,55557.5,55946.54,55436.88,55780.41,2.2665
15/08/2014,55783.18,56965.35,55783.18,56963.65,2.2599
18/08/2014,56968.35,57664.9,56968.35,57560.72,2.2574
19/08/2014,57561.23,58474.93,57370.97,58449.29,2.2467
20/08/2014,58449.92,59010.08,58320.02,58878.24,2.262
21/08/2014,58878.24,59207.06,58558.19,58992.11,2.2689
22/08/2014,58991.72,58991.72,58164.22,58407.32,2.2778
25/08/2014,58407.85,59742.65,58407.85,59735.17,2.2885
26/08/2014,59735.17,60092.95,59522.4,59821.45,2.2615
27/08/2014,59821.81,61246.67,59821.81,60950.57,2.247
28/08/2014,60945.24,60980.1,60188.78,60290.87,2.2421
29/08/2014,60291.37,61442.93,60272.51,61288.15,2.2362
01/09/2014,61294.48,62279.27,61141.27,61141.27,2.2461
02/09/2014,61141.5,62231.23,60930.48,61895.98,2.2435
03/09/2014,61899.83,62304.88,61198.91,61837.04,2.235
04/09/2014,61836.36,61836.36,60739.25,60800.02,2.2431
05/09/2014,60800.26,61029.65,60243.71,60681.98,2.2432
08/09/2014,60708.13,61512.6,59191.34,59192.75,2.2675
09/09/2014,59157.79,59484.88,58306.19,58676.34,2.2846
10/09/2014,58674.6,58674.6,57449.62,58198.66,2.2887
11/09/2014,58202.26,58808.63,58112.43,58337.29,2.2978
12/09/2014,58336.31,58336.31,56666.42,56927.81,2.3387
15/09/2014,56929.91,57948.76,56851.71,57948.76,2.3427
16/09/2014,57948.76,60242.79,57946.15,59114.66,2.332
17/09/2014,59115.3,60024.6,59095.71,59108.19,2.3565
18/09/2014,59107.69,59266.72,58118.28,58374.48,2.3647
19/09/2014,58355.9,58516.35,57513.84,57788.7,2.3679
22/09/2014,57787.94,57787.94,55974.22,56818.11,2.3978
23/09/2014,56818.11,57332.2,56086.44,56540.5,2.4126
24/09/2014,56538.98,57130.7,55933.81,56824.42,2.3835
25/09/2014,56821.56,56821.56,55875.78,55962.08,2.4283
26/09/2014,55965.21,57488.78,55946.01,57212.38,2.4203
29/09/2014,57210.61,57210.61,54124.13,54625.35,2.4477
30/09/2014,54625.83,54625.83,53536.38,54115.98,2.4461
01/10/2014,54115.21,54115.21,52646.55,52858.43,2.481
02/10/2014,52858.61,54022.44,52480.48,53518.57,2.495
03/10/2014,53518.57,54539.55,53367.72,54539.55,2.459
06/10/2014,54542.32,58897.45,54542.32,57115.9,2.4263
07/10/2014,57124.37,58317.95,57124.37,57436.33,2.3965
08/10/2014,57440.31,58190.86,56198.62,57058.48,2.3774
09/10/2014,57079.24,58246.08,57076.88,57267.53,2.3986
10/10/2014,57266.06,57266.06,55311.59,55311.59,2.429
13/10/2014,55312.91,58747.38,55312.91,57956.53,2.3943
14/10/2014,57945.6,58856.25,57258.12,58015.46,2.4003
15/10/2014,58012.31,58012.31,54919.04,56135.27,2.4525
16/10/2014,56123.85,56123.85,54132.08,54298.33,2.4728
17/10/2014,54298.33,55948.64,54298.33,55723.79,2.4354
20/10/2014,55720.22,55720.22,54299.88,54302.57,2.4649
21/10/2014,54300.11,54300.11,51922.45,52432.43,2.4823
22/10/2014,52427.12,53229.42,52064.4,52411.03,2.4872
23/10/2014,52409.43,52409.43,50653.54,50713.26,2.5
24/10/2014,50687.41,53145.51,50595.7,51940.73,2.4787
27/10/2014,51937.39,51937.39,48722.29,50503.66,2.5213
28/10/2014,50503.66,52374.3,50502.95,52330.03,2.4605
29/10/2014,52330.03,52330.03,51049.32,51049.32,2.462
30/10/2014,51049.32,52574.39,51049.32,52336.83,2.404
31/10/2014,52338.15,54628.6,52334.81,54628.6,2.4779
03/11/2014,54628.6,54628.6,53053.95,53947.21,2.4955
04/11/2014,53947.21,54383.59,53431.87,54383.59,2.4955
05/11/2014,54383.59,54383.59,53588.79,53698.42,2.5079
06/11/2014,53696.81,53696.81,52417.76,52637.06,2.5698
07/11/2014,52637.06,53483,52197.07,53222.85,2.5645
10/11/2014,53222.85,53829.63,52716.2,52725.38,2.5525
11/11/2014,52718.22,52718.22,52003.02,52474.27,2.5563
12/11/2014,52473.34,53435.43,52187.22,52978.89,2.568
13/11/2014,52978.83,53322.89,51846.03,51846.03,2.5887
14/11/2014,51833.71,51899.9,50885.65,51772.4,2.6015
17/11/2014,51772.4,52222.64,51047,51256.99,2.6088
18/11/2014,51257.05,52122.23,51067.46,52061.86,2.5827
19/11/2014,52061.86,53402.81,52031.54,53402.81,2.5708
21/11/2014,53403.06,56214.05,53403.06,56084.04,2.5159
24/11/2014,56085.98,57359.27,55292.35,55406.91,2.5464
25/11/2014,55410.27,56386.64,55204.32,55560.81,2.5302
26/11/2014,55561,56099.79,54977.2,55098.47,2.5012
27/11/2014,55099.55,56065.13,54592.74,54721.32,2.5312
28/11/2014,54731.41,55436.29,54664.36,54724,2.5651
01/12/2014,54719.47,54719.47,52156.49,52276.58,2.5603
02/12/2014,52277.58,52639.71,51471.07,51612.47,2.5693
03/12/2014,51610.92,52470.58,51610.92,52320.48,2.5534
04/12/2014,52320.48,52539.13,51073.96,51426.87,2.5912
05/12/2014,51427.37,52023.97,51163.82,51992.89,2.5876
08/12/2014,51992.89,51992.89,50015.72,50274.07,2.6005
09/12/2014,50250.8,50260.12,49395.62,50193.47,2.5955
10/12/2014,50192.39,50192.39,49297.07,49548.08,2.6166
11/12/2014,49548.58,49946.34,48808.99,49861.81,2.65
12/12/2014,49861.33,49861.33,47973.27,48001.98,2.655
15/12/2014,48002.48,48401.15,46409.71,47018.68,2.6957
16/12/2014,47016.18,47594.75,45852.81,47007.51,2.7386
17/12/2014,47008.01,49257.88,47008.01,48713.64,2.7151
18/12/2014,48714.43,49564.55,48295.68,48495.7,2.6625
19/12/2014,48491.95,49657.58,48435.43,49650.98,2.6603
22/12/2014,49650.98,50120.86,49104.55,50120.86,2.6653
23/12/2014,50120.86,50889.81,49814.97,50889.81,2.6951
26/12/2014,50890.81,50973.42,49913.81,50144.63,2.6691
29/12/2014,50145.18,50902.96,50008.01,50593.82,2.7048
30/12/2014,50601,50841.24,49992.91,50007.41,2.6582
02/01/2015,50004.5,50004.5,48345.26,48512.22,2.6941
05/01/2015,48512.22,48512.22,47263.91,47516.82,2.7057
06/01/2015,47517.14,48061.28,47337.71,48000.92,2.7006
07/01/2015,48006.05,49882.26,48006.05,49462.91,2.6827
08/01/2015,49463.15,50260.72,49017.31,49943.3,2.6623
09/01/2015,49954.7,49954.7,48500.66,48840.25,2.6332
12/01/2015,48839.73,48839.73,47955.85,48139.74,2.6738
13/01/2015,48144.29,48939.41,48041.67,48041.67,2.6424
14/01/2015,48037.63,48280.82,47372.27,47645.87,2.6171
15/01/2015,47647.56,48853.42,47647.56,48026.31,2.6425
16/01/2015,48028.38,49263.77,48028.38,49016.52,2.6222
19/01/2015,49009.03,49009.03,47502.99,47758.01,2.6509
20/01/2015,47758.95,48687.34,47619.06,47876.66,2.6131
21/01/2015,47887.9,49328.56,47887.9,49224.08,2.601
22/01/2015,49227.04,50281.33,49227.04,49442.62,2.5744
23/01/2015,49432.13,49523.26,48496.12,48775.3,2.5799
26/01/2015,48711.61,48711.61,48004.44,48576.55,2.5837
27/01/2015,48576.55,48864.04,47351.88,48591.23,2.5728
28/01/2015,48589.22,48589.22,47550.17,47694.54,2.5765
29/01/2015,47696.22,47893.92,47006.51,47762.24,2.6039
30/01/2015,47759.19,47759.19,46484.32,46907.68,2.6836
02/02/2015,46933.49,47683.64,46760.19,47650.73,2.7272
03/02/2015,47664.19,48992.88,47664.19,48963.66,2.6951
04/02/2015,48964.93,49718.23,48213.76,49301.05,2.7416
05/02/2015,49299.26,49816.29,49019.74,49233.85,2.7454
06/02/2015,49231.42,49231.42,48209.3,48792.27,2.7817
09/02/2015,48791.92,49522.27,48415.52,49382.58,2.7706
10/02/2015,49359.04,49798.73,48510.28,48510.28,2.8323
11/02/2015,48508.21,48762.32,47841,48239.67,2.8681
12/02/2015,48240.39,49689.79,48240.39,49532.72,2.8234
13/02/2015,49545.82,50726.24,49475.52,50635.92,2.8342
18/02/2015,50639.31,51867.82,50639.31,51280.36,2.8393
19/02/2015,51280.78,51638.4,50869.51,51294.03,2.8668
20/02/2015,51301.38,51450.3,50711.24,51237.7,2.8689
23/02/2015,51237.7,51689.75,50861.31,51280.64,2.8787
24/02/2015,51288.45,51956.03,51049.05,51874.17,2.8286
25/02/2015,51862.94,51862.94,51050.85,51811.02,2.8691
26/02/2015,51812.18,51922.43,51181.33,51760.54,2.9064
27/02/2015,51760.01,52457.05,51474.36,51583.09,2.8389
02/03/2015,51579.99,51579.99,50774.73,51020.81,2.895
03/03/2015,51020.81,51432.21,50995.26,51304.1,2.9314
04/03/2015,51303.15,51303.15,50399.11,50468.05,2.9783
05/03/2015,50472.1,50734.01,50114.42,50365.2,3.0032
06/03/2015,50355.37,50400.94,49779.36,49981.19,3.0642
09/03/2015,49978.36,49978.36,48951.61,49181.01,3.1224
10/03/2015,49177.14,49177.14,48292.94,48293.4,3.1014
11/03/2015,48308.69,48936.86,48308.69,48905.58,3.1258
12/03/2015,48907.69,49632.75,48684.32,48880.4,3.1658
13/03/2015,48858.37,48858.37,47904.85,48595.81,3.2486
16/03/2015,48601.62,49205.3,48393.5,48848.21,3.2457
17/03/2015,48849.26,50384.2,48840.99,50285.12,3.2396
18/03/2015,50283.51,51772.78,49787.68,51526.19,3.2106
19/03/2015,51530.22,51547.21,50790.52,50953.53,3.292
20/03/2015,50964.41,52285.68,50964.41,51966.58,3.2308
23/03/2015,51969.99,52177.88,51515.95,51908.46,3.1324
24/03/2015,51907.94,52222.91,51006.4,51506.07,3.1396
25/03/2015,51507.37,52318.75,51507.37,51858.3,3.2012
26/03/2015,51835.48,51835.48,50528.1,50579.85,3.1825
27/03/2015,50574.93,50574.93,49908.52,50094.66,3.2499
30/03/2015,50099.79,51264.67,50099.79,51243.45,3.2293
31/03/2015,51242.72,51465.78,50612.12,51150.16,3.1974
01/04/2015,51186.27,52613.04,51186.27,52321.76,3.1657
02/04/2015,52321.76,53311.58,52321.76,53123.02,3.1223
06/04/2015,53123.69,54146.32,53122.06,53737.26,3.1262
07/04/2015,53737.99,54002.37,53436.15,53729.16,3.1274
08/04/2015,53731.93,54458.42,53507.77,53661.11,3.0491
09/04/2015,53638.15,54002.39,53292.23,53802.66,3.0578
10/04/2015,53802.66,54413.46,53555.96,54214.11,3.0753
13/04/2015,54213.65,54866.24,54004.28,54239.77,3.1212
14/04/2015,54240.43,54625.38,53773.31,53981.92,3.0634
15/04/2015,54037.28,54960.16,54037.28,54918.74,3.0287
16/04/2015,54918.74,54918.74,54315.74,54674.21,3.0205
17/04/2015,54671.54,54671.54,53896,53954.79,3.0408
20/04/2015,53965.25,54384.98,53510.41,53761.27,3.0328
22/04/2015,53762.09,54847.67,53762.09,54617.36,3.0111
23/04/2015,54615.89,55781.72,54063.82,55684.85,2.9706
24/04/2015,55687.49,56965.16,55687.49,56594.22,2.9512
27/04/2015,56554.31,56962.2,55515.39,55534.5,2.9169
28/04/2015,55549.05,56017.63,54972.93,55812.03,2.9367
29/04/2015,55808.64,55808.64,55067.39,55325.29,2.9608
30/04/2015,55312.11,56229.38,55079.75,56229.38,3.0144
04/05/2015,56230.03,57519.55,56230.03,57353.98,3.087
05/05/2015,57349.52,58146.74,57096,58051.61,3.0562
06/05/2015,58050.31,58574.79,56819.7,57103.14,3.0349
07/05/2015,57103.14,57289.51,56507.22,56921.39,3.0261
08/05/2015,56964.9,57620.54,56595.09,57149.33,2.9739
11/05/2015,57166.46,57489.84,57013.1,57197.1,3.0621
12/05/2015,57193.39,57423.61,56752.57,56792.05,3.0199
13/05/2015,56790.23,56899.73,56199.12,56372.04,3.0395
14/05/2015,56376.28,56920.94,56104.78,56656.57,2.9934
15/05/2015,56655.82,57287.7,56422.19,57248.63,2.9931
18/05/2015,57249.93,57605.86,55926.47,56204.23,3.005
19/05/2015,56204.23,56211.95,55027.09,55498.82,3.039
20/05/2015,55497.12,55644.97,54819.8,54901.02,3.0025
21/05/2015,54900.29,55112.05,54526.08,55112.05,3.0383
22/05/2015,55112.05,55223.01,54037.59,54377.29,3.0943
25/05/2015,54377.96,54867.86,53971.6,54609.25,3.0978
26/05/2015,54609.25,54609.25,53548.19,53629.78,3.1531
27/05/2015,53630.63,54292.52,53135.89,54236.25,3.1395
28/05/2015,54230.41,54230.41,53363.08,53976.28,3.1623
29/05/2015,53974.26,53974.26,52760.48,52760.48,3.1787
01/06/2015,52752.91,53232.93,52665.81,53031.32,3.1683
02/06/2015,53035.02,54236.43,53035.02,54236.43,3.1323
03/06/2015,54253.75,54253.75,53462.34,53522.91,3.1334
05/06/2015,53517.6,53517.6,52808.05,52973.38,3.1422
08/06/2015,52974.73,53324.57,52809.64,52809.64,3.1129
09/06/2015,52809.64,53292.41,52687.89,52815.99,3.0969
10/06/2015,52817.46,54102.19,52817.46,53876.45,3.1179
11/06/2015,53876.45,54270.8,53443.54,53688.52,3.0898
12/06/2015,53689.17,53689.17,53032.88,53347.53,3.1185
15/06/2015,53338.14,53338.14,52548.2,53137.53,3.1276
16/06/2015,53143.75,53968.99,53106.92,53702.15,3.0885
17/06/2015,53697.73,53755.11,52965.07,53248.54,3.0568
18/06/2015,53251.15,54351.87,53213.64,54238.59,3.0607
19/06/2015,54236.08,54236.08,53479.43,53749.41,3.0978
22/06/2015,53750.07,54341.55,53655.41,53863.68,3.0791
23/06/2015,53864.79,54360.8,53772.43,53772.43,3.0753
24/06/2015,53772.43,54236.28,53628.09,53842.54,3.0971
25/06/2015,53840.4,53840.4,52879.4,53175.67,3.1274
26/06/2015,53181.02,54076.05,53150.52,54016.97,3.1293
29/06/2015,54012.65,54012.65,52647.35,53014.21,3.1176
30/06/2015,53014.21,53345.15,52812.5,53080.88,3.103
01/07/2015,53080.88,53456.41,52603.38,52757.54,3.1492
02/07/2015,52757.72,53356.61,52757.72,53106.19,3.0967
03/07/2015,53105.61,53105.61,52370.32,52519.41,3.1341
06/07/2015,52510.51,52678.52,51682.82,52149.37,3.1376
07/07/2015,52148.89,52387.82,51129.79,52343.71,3.1863
08/07/2015,52343.39,52467.52,51574.13,51781.75,3.2353
10/07/2015,51782.26,52785.52,51782.26,52590.72,3.1599
13/07/2015,52590.72,53163.57,52590.72,53119.47,3.1344
14/07/2015,53119.47,53415.87,52652.75,53239.18,3.1393
15/07/2015,53239.18,53333.82,52790.46,52902.28,3.1401
16/07/2015,52902.28,53416.98,52713.87,53069.75,3.1568
17/07/2015,53069.75,53310.2,52221.14,52341.8,3.1881
20/07/2015,52341.42,52423.68,51525.45,51600.08,3.1958
21/07/2015,51603.33,51997.68,51244.05,51474.28,3.1716
22/07/2015,51473.92,51473.92,50592.47,50915.79,3.2231
23/07/2015,50915.79,51063.48,49668.23,49806.63,3.2854
24/07/2015,49804.29,49831.46,48624.14,49245.85,3.3554
27/07/2015,49245.85,49298.39,48639.95,48735.54,3.3637
